link_id,level_id,support_id,core_node_id,face_node_id,beam_id,beam_end,face_ref,dx_m,dy_m,dz_m,offset_length_m,link_role,source_face_coordinate_state,link_evidence_state,validation_state,usage_rule,note
M0G-RL-M0G-F-G5-B010-TO,G5,15,M0G-C-G5-15,M0G-F-G5-B010-TO,G5-B010,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B014-TO,G5,15,M0G-C-G5-15,M0G-F-G5-B014-TO,G5-B014,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B022-FROM,G5,15,M0G-C-G5-15,M0G-F-G5-B022-FROM,G5-B022,FROM,X_NEG,-0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B015-TO,G5,18,M0G-C-G5-18,M0G-F-G5-B015-TO,G5-B015,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B018-FROM,G5,18,M0G-C-G5-18,M0G-F-G5-B018-FROM,G5-B018,FROM,Y_POS,0.0192,0.2000,0.0000,0.2009,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B017-TO,G5,19,M0G-C-G5-19,M0G-F-G5-B017-TO,G5-B017,TO,X_POS,0.2000,0.1729,0.0000,0.2644,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B018-TO,G5,19,M0G-C-G5-19,M0G-F-G5-B018-TO,G5-B018,TO,Y_NEG,-0.0192,-0.2000,0.0000,0.2009,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B019-FROM,G5,19,M0G-C-G5-19,M0G-F-G5-B019-FROM,G5-B019,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B023-FROM,G5,19,M0G-C-G5-19,M0G-F-G5-B023-FROM,G5-B023,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B036-FROM,G5,19,M0G-C-G5-19,M0G-F-G5-B036-FROM,G5-B036,FROM,Y_POS,-0.1338,0.2000,0.0000,0.2406,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B001-FROM,G5,2,M0G-C-G5-2,M0G-F-G5-B001-FROM,G5-B001,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B006-FROM,G5,2,M0G-C-G5-2,M0G-F-G5-B006-FROM,G5-B006,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B016-TO,G5,20,M0G-C-G5-20,M0G-F-G5-B016-TO,G5-B016,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B019-TO,G5,20,M0G-C-G5-20,M0G-F-G5-B019-TO,G5-B019,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B020-TO,G5,21,M0G-C-G5-21,M0G-F-G5-B020-TO,G5-B020,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B024-FROM,G5,21,M0G-C-G5-21,M0G-F-G5-B024-FROM,G5-B024,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B027-FROM,G5,21,M0G-C-G5-21,M0G-F-G5-B027-FROM,G5-B027,FROM,X_NEG,-0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B021-TO,G5,22,M0G-C-G5-22,M0G-F-G5-B021-TO,G5-B021,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B024-TO,G5,22,M0G-C-G5-22,M0G-F-G5-B024-TO,G5-B024,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B025-FROM,G5,22,M0G-C-G5-22,M0G-F-G5-B025-FROM,G5-B025,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B025-TO,G5,22',M0G-C-G5-22PRIME,M0G-F-G5-B025-TO,G5-B025,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B026-FROM,G5,22',M0G-C-G5-22PRIME,M0G-F-G5-B026-FROM,G5-B026,FROM,Y_POS,-0.0156,0.2000,0.0000,0.2006,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B028-FROM,G5,22',M0G-C-G5-22PRIME,M0G-F-G5-B028-FROM,G5-B028,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B022-TO,G5,23,M0G-C-G5-23,M0G-F-G5-B022-TO,G5-B022,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B026-TO,G5,23,M0G-C-G5-23,M0G-F-G5-B026-TO,G5-B026,TO,Y_NEG,0.0156,-0.2000,0.0000,0.2006,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B023-TO,G5,25,M0G-C-G5-25,M0G-F-G5-B023-TO,G5-B023,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B029-FROM,G5,25,M0G-C-G5-25,M0G-F-G5-B029-FROM,G5-B029,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B031-FROM,G5,25,M0G-C-G5-25,M0G-F-G5-B031-FROM,G5-B031,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B027-TO,G5,26,M0G-C-G5-26,M0G-F-G5-B027-TO,G5-B027,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B029-TO,G5,26,M0G-C-G5-26,M0G-F-G5-B029-TO,G5-B029,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B030-FROM,G5,26,M0G-C-G5-26,M0G-F-G5-B030-FROM,G5-B030,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B032-FROM,G5,26,M0G-C-G5-26,M0G-F-G5-B032-FROM,G5-B032,FROM,X_NEG,-0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B036-TO,G5,26,M0G-C-G5-26,M0G-F-G5-B036-TO,G5-B036,TO,Y_NEG,0.1338,-0.2000,0.0000,0.2406,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B028-TO,G5,27,M0G-C-G5-27,M0G-F-G5-B028-TO,G5-B028,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B030-TO,G5,27,M0G-C-G5-27,M0G-F-G5-B030-TO,G5-B030,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B033-FROM,G5,27,M0G-C-G5-27,M0G-F-G5-B033-FROM,G5-B033,FROM,X_NEG,-0.2000,0.0263,0.0000,0.2017,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B031-TO,G5,28,M0G-C-G5-28,M0G-F-G5-B031-TO,G5-B031,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B034-FROM,G5,28,M0G-C-G5-28,M0G-F-G5-B034-FROM,G5-B034,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B032-TO,G5,29,M0G-C-G5-29,M0G-F-G5-B032-TO,G5-B032,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B034-TO,G5,29,M0G-C-G5-29,M0G-F-G5-B034-TO,G5-B034,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B035-FROM,G5,29,M0G-C-G5-29,M0G-F-G5-B035-FROM,G5-B035,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B001-TO,G5,3,M0G-C-G5-3,M0G-F-G5-B001-TO,G5-B001,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B002-FROM,G5,3,M0G-C-G5-3,M0G-F-G5-B002-FROM,G5-B002,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B007-FROM,G5,3,M0G-C-G5-3,M0G-F-G5-B007-FROM,G5-B007,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B033-TO,G5,30,M0G-C-G5-30,M0G-F-G5-B033-TO,G5-B033,TO,X_POS,0.1500,-0.0197,0.0000,0.1513,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B035-TO,G5,30,M0G-C-G5-30,M0G-F-G5-B035-TO,G5-B035,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B002-TO,G5,4,M0G-C-G5-4,M0G-F-G5-B002-TO,G5-B002,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B003-FROM,G5,4,M0G-C-G5-4,M0G-F-G5-B003-FROM,G5-B003,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B003-TO,G5,5,M0G-C-G5-5,M0G-F-G5-B003-TO,G5-B003,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B004-FROM,G5,5,M0G-C-G5-5,M0G-F-G5-B004-FROM,G5-B004,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B008-FROM,G5,5,M0G-C-G5-5,M0G-F-G5-B008-FROM,G5-B008,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B004-TO,G5,6,M0G-C-G5-6,M0G-F-G5-B004-TO,G5-B004,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B005-FROM,G5,6,M0G-C-G5-6,M0G-F-G5-B005-FROM,G5-B005,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B009-FROM,G5,6,M0G-C-G5-6,M0G-F-G5-B009-FROM,G5-B009,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G5-B005-TO,G5,7,M0G-C-G5-7,M0G-F-G5-B005-TO,G5-B005,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
